mt1	1	1	75
mt1	2	2	41
mt1	3	3	31
mt1	4	4	40
mt1	5	5	42
mt1	6	6	63
mt1	7	7	27
mt1	8	8	53
mt1	9	9	62
mt1	10	10	40
mt1	11	11	53
mt1	12	12	63
mt1	13	13	74
mt1	14	14	94
mt1	15	15	56
mt1	16	16	64
mt1	17	17	34
mt1	18	18	64
mt1	19	19	41
mt1	20	20	76
mt1	21	21	92
mt1	22	22	79
mt1	23	23	91
mt1	24	24	37
mt1	25	25	40
mt1	26	26	77
mt1	27	27	48
mt1	28	28	74
mt1	29	29	97
mt1	30	30	45
mt1	31	31	86
mt1	32	32	68
mt1	33	33	59
mt1	34	34	70
mt1	35	35	57
mt1	36	36	43
mt1	37	37	60
mt1	38	38	25
mt1	39	39	33
mt1	40	40	23
mt1	41	41	59
mt1	42	42	92
mt1	43	43	27
mt1	44	44	35
mt1	45	45	74
mt1	46	46	73
mt1	47	47	29
mt1	48	48	23
mt1	49	49	23
mt1	50	50	94
mt1	51	51	29
mt1	52	52	36
mt1	53	53	42
mt1	54	54	24
mt1	55	55	48
mt1	56	56	61
mt1	57	57	91
mt1	58	58	75
mt1	59	59	56
mt1	60	60	68
mt1	61	61	38
mt1	62	62	60
mt1	63	63	54
mt1	64	64	80
mt1	65	65	62
mt1	66	66	39
mt1	67	67	61
mt1	68	68	77
mt1	69	69	76
mt1	70	70	94
mt1	71	71	56
mt1	72	72	83
mt1	73	73	96
mt1	74	74	41
mt1	75	75	67
mt1	76	76	72
mt1	77	77	54
mt1	78	78	45
mt1	79	79	46
mt1	80	80	21
mt1	81	81	67
mt1	82	82	59
mt1	83	83	38
mt1	84	84	68
mt1	85	85	34
mt1	86	86	80
mt1	87	87	45
mt1	88	88	92
mt1	89	89	34
mt1	90	90	37
mt1	91	91	68
mt1	92	92	29
mt1	93	93	43
mt1	94	94	55
mt1	95	95	70
mt1	96	96	74
mt1	97	97	89
mt1	98	98	68
mt1	99	99	78
mt1	100	100	50
mt1	101	101	56
mt1	102	102	83
mt1	103	103	41
mt1	104	104	71
mt1	105	105	49
mt1	106	106	66
mt1	107	107	40
mt1	108	108	59
mt1	109	109	24
mt1	110	110	67
mt1	111	111	47
mt1	112	112	42
mt1	113	113	32
mt1	114	114	48
mt1	115	115	71
mt1	116	116	48
mt1	117	117	43
mt1	118	118	36
mt1	119	119	74
mt1	120	120	48
mt1	121	121	81
mt1	122	122	65
mt1	123	123	95
mt1	124	124	80
mt1	125	125	40
mt1	126	126	21
mt1	127	127	43
mt1	128	128	91
mt1	129	129	34
mt1	130	130	92
mt1	131	131	28
mt1	132	132	42
mt1	133	133	39
mt1	134	134	51
mt1	135	135	47
mt1	136	136	28
mt1	137	137	67
mt1	138	138	28
mt1	139	139	23
mt1	140	140	58
mt1	141	141	80
mt1	142	142	98
mt1	143	143	46
mt1	144	144	62
mt1	145	145	23
mt1	146	146	79
mt1	147	147	98
mt1	148	148	43
mt1	149	149	34
mt1	150	150	84
mt1	151	151	31
mt1	152	152	93
mt1	153	153	67
mt1	154	154	22
mt1	155	155	46
mt1	156	156	51
mt1	157	157	77
mt1	158	158	96
mt1	159	159	69
mt1	160	160	25
mt1	161	161	36
mt1	162	162	95
mt1	163	163	51
mt1	164	164	69
mt1	165	165	30
mt1	166	166	77
mt1	167	167	25
mt1	168	168	58
mt1	169	169	64
mt1	170	170	92
mt1	171	171	54
mt1	172	172	85
mt1	173	173	23
mt1	174	174	36
mt1	175	175	81
mt1	176	176	40
mt1	177	177	88
mt1	178	178	76
mt1	179	179	38
mt1	180	180	24
mt1	181	181	42
mt1	182	182	34
mt1	183	183	89
mt1	184	184	41
mt1	185	185	28
mt1	186	186	89
mt1	187	187	100
mt1	188	188	34
mt1	189	189	42
mt1	190	190	70
mt1	191	191	69
mt1	192	192	47
mt1	193	193	54
mt1	194	194	64
mt1	195	195	67
mt1	196	196	30
mt1	197	197	20
mt1	198	198	56
mt1	199	199	91
mt1	200	200	28
mt1	201	201	26
mt1	202	202	39
mt1	203	203	56
mt1	204	204	22
mt1	205	205	99
mt1	206	206	85
mt1	207	207	71
mt1	208	208	71
mt1	209	209	75
mt1	210	210	89
mt1	211	211	36
mt1	212	212	31
mt1	213	213	73
mt1	214	214	60
mt1	215	215	92
mt1	216	216	82
mt1	217	217	24
mt1	218	218	34
mt1	219	219	52
mt1	220	220	67
mt1	221	221	53
mt1	222	222	26
mt1	223	223	76
mt1	224	224	79
mt1	225	225	96
mt1	226	226	97
mt1	227	227	91
mt1	228	228	32
mt1	229	229	97
mt1	230	230	52
mt1	231	231	92
mt1	232	232	44
mt1	233	233	85
mt1	234	234	92
mt1	235	235	79
mt1	236	236	38
mt1	237	237	71
mt1	238	238	98
mt1	239	239	30
mt1	240	240	97
mt1	241	241	51
mt1	242	242	31
mt1	243	243	24
mt1	244	244	26
mt1	245	245	31
mt1	246	246	33
mt1	247	247	71
mt1	248	248	30
mt1	249	249	90
mt1	250	250	31
mt1	251	251	22
mt1	252	252	49
mt1	253	253	28
mt1	254	254	62
mt1	255	255	80
mt1	256	256	88
mt1	257	257	52
mt1	258	258	69
mt1	259	259	56
mt1	260	260	44
mt1	261	261	99
mt1	262	262	36
mt1	263	263	44
mt1	264	264	39
mt1	265	265	88
mt1	266	266	41
mt1	267	267	46
mt1	268	268	100
mt1	269	269	25
mt1	270	270	94
mt1	271	271	86
mt1	272	272	61
mt1	273	273	91
mt1	274	274	99
mt1	275	275	98
mt1	276	276	75
mt1	277	277	39
mt1	278	278	78
mt1	279	279	39
mt1	280	280	81
mt1	281	281	25
mt1	282	282	50
mt1	283	283	84
mt1	284	284	69
mt1	285	285	48
mt1	286	286	72
mt1	287	287	20
mt1	288	288	31
mt1	289	289	95
mt1	290	290	89
mt1	291	291	53
mt1	292	292	29
mt1	293	293	88
mt1	294	294	63
mt1	295	295	55
mt1	296	296	72
mt1	297	297	44
mt1	298	298	96
mt1	299	299	69
mt1	300	300	83
mt1	301	301	50
mt1	302	302	75
mt1	303	303	65
mt1	304	304	97
mt1	305	305	89
mt1	306	306	42
mt1	307	307	51
mt1	308	308	96
mt1	309	309	26
mt1	310	310	67
mt1	311	311	62
mt1	312	312	22
mt1	313	313	42
mt1	314	314	67
mt1	315	315	80
mt1	316	316	58
mt1	317	317	92
mt1	318	318	30
mt1	319	319	75
mt1	320	320	28
mt1	321	321	33
mt1	322	322	98
mt1	323	323	31
mt1	324	324	82
mt1	325	325	70
mt1	326	326	72
mt1	327	327	71
mt1	328	328	56
mt1	329	329	89
mt1	330	330	25
mt1	331	331	45
mt1	332	332	37
mt1	333	333	93
mt1	334	334	72
mt1	335	335	40
mt1	336	336	21
mt1	337	337	23
mt1	338	338	45
mt1	339	339	91
mt1	340	340	40
mt1	341	341	67
mt1	342	342	100
mt1	343	343	33
mt1	344	344	36
mt1	345	345	67
mt1	346	346	67
mt1	347	347	58
mt1	348	348	58
mt1	349	349	58
mt1	350	350	60
mt1	351	351	78
mt1	352	352	89
mt1	353	353	58
mt1	354	354	97
mt1	355	355	77
mt1	356	356	58
mt1	357	357	88
mt1	358	358	77
mt1	359	359	29
mt1	360	360	43
mt1	361	361	34
mt1	362	362	56
mt1	363	363	40
mt1	364	364	66
mt1	365	365	91
mt1	366	366	62
mt1	367	367	46
mt1	368	368	67
mt1	369	369	55
mt1	370	370	33
mt1	371	371	64
mt1	372	372	83
mt1	373	373	65
mt1	374	374	70
mt1	375	375	96
mt1	376	376	26
mt1	377	377	77
mt1	378	378	56
mt1	379	379	50
mt1	380	380	89
mt1	381	381	88
mt1	382	382	22
mt1	383	383	96
mt1	384	384	68
mt1	385	385	50
mt1	386	386	65
mt1	387	387	76
mt1	388	388	89
mt1	389	389	95
mt1	390	390	53
